date,time,text,cleaning,case_folding,normalisasi,token,stopword_removal,steming_data,is_unique_stem,Sentiment,Score
2025-06-04,03:55:17,Membodohi Fresh Graduate Demi menutupi BANGKAI KAMPANYE Gerombolan Oligarki: 10 juta Lapangan Kerja #FufufafaAibNasional #AdiliJokowi BEM SI BEM UI UGM Universitas Padjadjaran Universitas Brawijaya Universitas Diponegoro DPR RI #KaburAjaDulu Koran Tempo https://t.co/XsQyo5EcQh,Membodohi Fresh Graduate Demi menutupi BANGKAI KAMPANYE Gerombolan Oligarki  juta Lapangan Kerja   BEM SI BEM UI UGM Universitas Padjadjaran Universitas Brawijaya Universitas Diponegoro DPR RI  Koran Tempo,membodohi fresh graduate demi menutupi bangkai kampanye gerombolan oligarki  juta lapangan kerja   bem si bem ui ugm universitas padjadjaran universitas brawijaya universitas diponegoro dpr ri  koran tempo,membodohi fresh graduate demi menutupi bangkai kampanye gerombolan oligarki juta lapangan kerja bem sih bem ui ugm universitas padjadjaran universitas brawijaya universitas diponegoro dpr ri koran tempo,"['membodohi', 'fresh', 'graduate', 'demi', 'menutupi', 'bangkai', 'kampanye', 'gerombolan', 'oligarki', 'juta', 'lapangan', 'kerja', 'bem', 'sih', 'bem', 'ui', 'ugm', 'universitas', 'padjadjaran', 'universitas', 'brawijaya', 'universitas', 'diponegoro', 'dpr', 'ri', 'koran', 'tempo']","['membodohi', 'fresh', 'graduate', 'menutupi', 'bangkai', 'kampanye', 'gerombolan', 'oligarki', 'juta', 'lapangan', 'kerja', 'bem', 'sih', 'bem', 'ui', 'ugm', 'universitas', 'padjadjaran', 'universitas', 'brawijaya', 'universitas', 'diponegoro', 'dpr', 'ri', 'koran', 'tempo']",bodoh fresh graduate tutup bangkai kampanye gerombol oligarki juta lapang kerja bem sih bem ui ugm universitas padjadjaran universitas brawijaya universitas diponegoro dpr ri koran tempo,True,Negatif,0
2025-06-04,03:00:07,@MrOngDedy kaburajadulu yg penting ga di indonesia,kaburajadulu yg penting ga di indonesia,kaburajadulu yg penting ga di indonesia,kaburajadulu yang penting tidak di indonesia,"['kaburajadulu', 'yang', 'penting', 'tidak', 'di', 'indonesia']","['kaburajadulu', 'indonesia']",kaburajadulu indonesia,True,Negatif,0
2025-06-04,02:33:39,temen gue yang baru #Kaburajadulu https://t.co/kMIQlALS9y,temen gue yang baru,temen gue yang baru,teman gue yang baru,"['teman', 'gue', 'yang', 'baru']","['teman', 'gue']",teman gue,True,Negatif,0
2025-06-04,02:08:47,#kaburajadulu buka usaha di negara lain,buka usaha di negara lain,buka usaha di negara lain,buka usaha di negara lain,"['buka', 'usaha', 'di', 'negara', 'lain']","['buka', 'usaha', 'negara']",buka usaha negara,True,Negatif,0
2025-06-04,02:06:55,gw kayaknya blm siap kaburajadulu anjir homesick cok pdhl dah bw mamah tp blm bawa ucuprit sih,gw kayaknya blm siap kaburajadulu anjir homesick cok pdhl dah bw mamah tp blm bawa ucuprit sih,gw kayaknya blm siap kaburajadulu anjir homesick cok pdhl dah bw mamah tp blm bawa ucuprit sih,gue kayaknya belum siap kaburajadulu anjir homesick cok padahal sudah bawa mamah tapi belum bawa ucuprit sih,"['gue', 'kayaknya', 'belum', 'siap', 'kaburajadulu', 'anjir', 'homesick', 'cok', 'padahal', 'sudah', 'bawa', 'mamah', 'tapi', 'belum', 'bawa', 'ucuprit', 'sih']","['gue', 'kayaknya', 'kaburajadulu', 'anjir', 'homesick', 'cok', 'bawa', 'mamah', 'bawa', 'ucuprit', 'sih']",gue kayak kaburajadulu anjir homesick cok bawa mamah bawa ucuprit sih,True,Negatif,0
2025-06-04,02:04:32,@perubahansemu aamiinn semangat jojoo #kaburajadulu,aamiinn semangat jojoo,aamiinn semangat jojoo,aamiinn semangat jojoo,"['aamiinn', 'semangat', 'jojoo']","['aamiinn', 'semangat', 'jojoo']",aamiinn semangat jojoo,True,Negatif,0
2025-06-04,00:59:45,@Zaza03011 Nyontek kepala babi bapak kau negara babi masih primitif dipenuhi kuli dan bibik yang masuk negara orang seperti babi nyontek lagiiii ngaku2 paling duluan padahal negara2 lain sudah mulai dari dulu anjing rakyat negara kuli mulut bau surya #kaburajadulu babi bapak kau https://t.co/bD4XOkwY2S,Nyontek kepala babi bapak kau negara babi masih primitif dipenuhi kuli dan bibik yang masuk negara orang seperti babi nyontek lagiiii ngaku paling duluan padahal negara lain sudah mulai dari dulu anjing rakyat negara kuli mulut bau surya  babi bapak kau,nyontek kepala babi bapak kau negara babi masih primitif dipenuhi kuli dan bibik yang masuk negara orang seperti babi nyontek lagiiii ngaku paling duluan padahal negara lain sudah mulai dari dulu anjing rakyat negara kuli mulut bau surya  babi bapak kau,nyontek kepala babi bapak kau negara babi masih primitif dipenuhi kuli dan bibik yang masuk negara orang seperti babi nyontek lagi mengaku paling duluan padahal negara lain sudah mulai dari dulu anjing rakyat negara kuli mulut bau surya babi bapak kau,"['nyontek', 'kepala', 'babi', 'bapak', 'kau', 'negara', 'babi', 'masih', 'primitif', 'dipenuhi', 'kuli', 'dan', 'bibik', 'yang', 'masuk', 'negara', 'orang', 'seperti', 'babi', 'nyontek', 'lagi', 'mengaku', 'paling', 'duluan', 'padahal', 'negara', 'lain', 'sudah', 'mulai', 'dari', 'dulu', 'anjing', 'rakyat', 'negara', 'kuli', 'mulut', 'bau', 'surya', 'babi', 'bapak', 'kau']","['nyontek', 'kepala', 'babi', 'kau', 'negara', 'babi', 'primitif', 'dipenuhi', 'kuli', 'bibik', 'masuk', 'negara', 'orang', 'babi', 'nyontek', 'mengaku', 'duluan', 'negara', 'anjing', 'rakyat', 'negara', 'kuli', 'mulut', 'bau', 'surya', 'babi', 'kau']",nyontek kepala babi kau negara babi primitif penuh kuli bibik masuk negara orang babi nyontek aku duluan negara anjing rakyat negara kuli mulut bau surya babi kau,True,Negatif,0
2025-06-04,00:46:16,@s0ftexLychee Raffi Ahmad nih ga ngerasain jadi rakyat susah dia hidupnya udah enak jadi ga perlu #Kaburajadulu,Raffi Ahmad nih ga ngerasain jadi rakyat susah dia hidupnya udah enak jadi ga perlu,raffi ahmad nih ga ngerasain jadi rakyat susah dia hidupnya udah enak jadi ga perlu,raffi ahmad nih tidak merasai jadi rakyat susah dia hidupnya sudah enak jadi tidak perlu,"['raffi', 'ahmad', 'nih', 'tidak', 'merasai', 'jadi', 'rakyat', 'susah', 'dia', 'hidupnya', 'sudah', 'enak', 'jadi', 'tidak', 'perlu']","['raffi', 'ahmad', 'nih', 'merasai', 'rakyat', 'susah', 'hidupnya', 'enak']",raffi ahmad nih rasai rakyat susah hidup enak,True,Negatif,0
2025-06-04,00:28:23,@czyhaveto Ayo ikut kabur aj sm ak Aowkaowkaowk #KaburAjaDulu,Ayo ikut kabur aj sm ak Aowkaowkaowk,ayo ikut kabur aj sm ak aowkaowkaowk,ayo ikut kabur saja sama aku aowkaowkaowk,"['ayo', 'ikut', 'kabur', 'saja', 'sama', 'aku', 'aowkaowkaowk']","['ayo', 'kabur', 'aowkaowkaowk']",ayo kabur aowkaowkaowk,True,Negatif,0
2025-06-03,23:23:39,Mana nih yg teriak #kaburajadulu https://t.co/hDemrRULhb,Mana nih yg teriak,mana nih yg teriak,mana nih yang teriak,"['mana', 'nih', 'yang', 'teriak']","['nih', 'teriak']",nih teriak,True,Negatif,0
2025-06-03,18:34:25,Bukan dengan memindahkan orang asia ke eropa dengan imigrasi massal dan #KaburAjaDulu tapi dengan membebaskan asia dari imperialisme eropa ,Bukan dengan memindahkan orang asia ke eropa dengan imigrasi massal dan  tapi dengan membebaskan asia dari imperialisme eropa,bukan dengan memindahkan orang asia ke eropa dengan imigrasi massal dan  tapi dengan membebaskan asia dari imperialisme eropa,bukan dengan memindahkan orang asia ke eropa dengan imigrasi massal dan tapi dengan membebaskan asia dari imperialisme eropa,"['bukan', 'dengan', 'memindahkan', 'orang', 'asia', 'ke', 'eropa', 'dengan', 'imigrasi', 'massal', 'dan', 'tapi', 'dengan', 'membebaskan', 'asia', 'dari', 'imperialisme', 'eropa']","['memindahkan', 'orang', 'asia', 'eropa', 'imigrasi', 'massal', 'membebaskan', 'asia', 'imperialisme', 'eropa']",pindah orang asia eropa imigrasi massal bebas asia imperialisme eropa,True,Negatif,0
2025-06-03,17:17:34,@tanyarlfes Aku slh1 indv ud #kaburajadulu Klo km tertarik k eropa ikhlas berdarah2 dg bhs mrk yg g mudah upgrade skill bhs mu Manfaatin usiamu googling cr ikut Au Pair g harus k Jerman bs k Perancis Nnt selepas Au Pair km bs jg ikut FSJ BFD atau Ausbildung,Aku slh indv ud  Klo km tertarik k eropa ikhlas berdarah dg bhs mrk yg g mudah upgrade skill bhs mu Manfaatin usiamu googling cr ikut Au Pair g harus k Jerman bs k Perancis Nnt selepas Au Pair km bs jg ikut FSJ BFD atau Ausbildung,aku slh indv ud  klo km tertarik k eropa ikhlas berdarah dg bhs mrk yg g mudah upgrade skill bhs mu manfaatin usiamu googling cr ikut au pair g harus k jerman bs k perancis nnt selepas au pair km bs jg ikut fsj bfd atau ausbildung,aku salah indv sudah kalau kamu tertarik ke eropa ikhlas berdarah dengan bahasa mereka yang tidak mudah upgrade skill bahasa mu manfaatin usiamu googling cara ikut au pair tidak harus ke jerman bisa ke perancis nanti selepas au pair kamu bisa juga ikut fsj bfd atau ausbildung,"['aku', 'salah', 'indv', 'sudah', 'kalau', 'kamu', 'tertarik', 'ke', 'eropa', 'ikhlas', 'berdarah', 'dengan', 'bahasa', 'mereka', 'yang', 'tidak', 'mudah', 'upgrade', 'skill', 'bahasa', 'mu', 'manfaatin', 'usiamu', 'googling', 'cara', 'ikut', 'au', 'pair', 'tidak', 'harus', 'ke', 'jerman', 'bisa', 'ke', 'perancis', 'nanti', 'selepas', 'au', 'pair', 'kamu', 'bisa', 'juga', 'ikut', 'fsj', 'bfd', 'atau', 'ausbildung']","['salah', 'indv', 'tertarik', 'eropa', 'ikhlas', 'berdarah', 'bahasa', 'mudah', 'upgrade', 'skill', 'bahasa', 'mu', 'manfaatin', 'usiamu', 'googling', 'au', 'pair', 'jerman', 'perancis', 'selepas', 'au', 'pair', 'fsj', 'bfd', 'ausbildung']",salah indv tarik eropa ikhlas darah bahasa mudah upgrade skill bahasa mu manfaatin usia googling au pair jerman perancis lepas au pair fsj bfd ausbildung,True,Negatif,0
2025-06-03,16:09:29,Belajar dari Mas Ibam dan Tom Lembong kalo ada kesempatan #kaburajadulu ya mending #kaburajadulu hindari berurusan dengan kumpulan begundal2 walaupun dasarnya dengan niat baik. Semoga temen2 gue yg berintegritas tetep selamat dan terlindungi dari gini2an.,Belajar dari Mas Ibam dan Tom Lembong kalo ada kesempatan  ya mending  hindari berurusan dengan kumpulan begundal walaupun dasarnya dengan niat baik Semoga temen gue yg berintegritas tetep selamat dan terlindungi dari ginian,belajar dari mas ibam dan tom lembong kalo ada kesempatan  ya mending  hindari berurusan dengan kumpulan begundal walaupun dasarnya dengan niat baik semoga temen gue yg berintegritas tetep selamat dan terlindungi dari ginian,belajar dari mas ibam dan tom lembong kalau ada kesempatan ya mending hindari berurusan dengan kumpulan begundal walaupun dasarnya dengan niat baik semoga teman gue yang berintegritas tetap selamat dan terlindungi dari beginian,"['belajar', 'dari', 'mas', 'ibam', 'dan', 'tom', 'lembong', 'kalau', 'ada', 'kesempatan', 'ya', 'mending', 'hindari', 'berurusan', 'dengan', 'kumpulan', 'begundal', 'walaupun', 'dasarnya', 'dengan', 'niat', 'baik', 'semoga', 'teman', 'gue', 'yang', 'berintegritas', 'tetap', 'selamat', 'dan', 'terlindungi', 'dari', 'beginian']","['belajar', 'mas', 'ibam', 'tom', 'lembong', 'kesempatan', 'ya', 'mending', 'hindari', 'berurusan', 'kumpulan', 'begundal', 'dasarnya', 'niat', 'semoga', 'teman', 'gue', 'berintegritas', 'selamat', 'terlindungi']",ajar mas ibam tom lembong sempat ya mending hindar urus kumpul begundal dasar niat moga teman gue integritas selamat lindung,True,Positif,1
2025-06-03,15:16:46,@CNNIndonesia Loh masnya malah ditangkep guwendengggg Orang2 cerdas buruan #kaburajadulu ,Loh masnya malah ditangkep guwendengggg Orang cerdas buruan,loh masnya malah ditangkep guwendengggg orang cerdas buruan,loh masnya malah ditangkep guwendengggg orang cerdas buruan,"['loh', 'masnya', 'malah', 'ditangkep', 'guwendengggg', 'orang', 'cerdas', 'buruan']","['loh', 'masnya', 'ditangkep', 'guwendengggg', 'orang', 'cerdas', 'buruan']",loh mas ditangkep guwendengggg orang cerdas buru,True,Negatif,0
2025-06-03,15:15:03,@ruruahy PENGENNNNmoga nanti ada jalannya ikut trend kaburajadulu,PENGENNNNmoga nanti ada jalannya ikut trend kaburajadulu,pengennnnmoga nanti ada jalannya ikut trend kaburajadulu,pengennnnmoga nanti ada jalannya ikut trend kaburajadulu,"['pengennnnmoga', 'nanti', 'ada', 'jalannya', 'ikut', 'trend', 'kaburajadulu']","['pengennnnmoga', 'jalannya', 'trend', 'kaburajadulu']",pengennnnmoga jalan trend kaburajadulu,True,Negatif,0
2025-06-03,14:55:58,-seandainya 90% dari kita cerdas tapi 10% sisanya hmmm dan 10% nya didukung sama NEGARA...ya sama ajaaa wassalam NEGARA dan para PELAKU NEGARA juga harus SADAR dukung dan fasilitasi warganya untuk jadi cerdas laah no wonder banyak yang KaburAjaDulu kalo gini mah Come on!,seandainya  dari kita cerdas tapi  sisanya hmmm dan  nya didukung sama NEGARAya sama ajaaa wassalam NEGARA dan para PELAKU NEGARA juga harus SADAR dukung dan fasilitasi warganya untuk jadi cerdas laah no wonder banyak yang KaburAjaDulu kalo gini mah Come on,seandainya  dari kita cerdas tapi  sisanya hmmm dan  nya didukung sama negaraya sama ajaaa wassalam negara dan para pelaku negara juga harus sadar dukung dan fasilitasi warganya untuk jadi cerdas laah no wonder banyak yang kaburajadulu kalo gini mah come on,seandainya dari kita cerdas tapi sisanya hmmm dan ya didukung sama negaraya sama saja wassalam negara dan para pelaku negara juga harus sadar dukung dan fasilitasi warganya untuk jadi cerdas laah no wonder banyak yang kaburajadulu kalau begini mah come on,"['seandainya', 'dari', 'kita', 'cerdas', 'tapi', 'sisanya', 'hmmm', 'dan', 'ya', 'didukung', 'sama', 'negaraya', 'sama', 'saja', 'wassalam', 'negara', 'dan', 'para', 'pelaku', 'negara', 'juga', 'harus', 'sadar', 'dukung', 'dan', 'fasilitasi', 'warganya', 'untuk', 'jadi', 'cerdas', 'laah', 'no', 'wonder', 'banyak', 'yang', 'kaburajadulu', 'kalau', 'begini', 'mah', 'come', 'on']","['seandainya', 'cerdas', 'sisanya', 'hmmm', 'ya', 'didukung', 'negaraya', 'wassalam', 'negara', 'pelaku', 'negara', 'sadar', 'dukung', 'fasilitasi', 'warganya', 'cerdas', 'laah', 'no', 'wonder', 'kaburajadulu', 'mah', 'come', 'on']",anda cerdas sisa hmmm ya dukung negaraya wassalam negara laku negara sadar dukung fasilitas warga cerdas laah no wonder kaburajadulu mah come on,True,Positif,1
2025-06-03,10:21:05,@JleeReni2329 #kaburajadulu pulang pulang nambah satu gelar ,pulang pulang nambah satu gelar,pulang pulang nambah satu gelar,pulang pulang menambah satu gelar,"['pulang', 'pulang', 'menambah', 'satu', 'gelar']","['pulang', 'pulang', 'menambah', 'gelar']",pulang pulang tambah gelar,True,Positif,1
2025-06-03,10:04:41,@deni_vilnev pake hastag *kaburajadulu ,pake hastag kaburajadulu,pake hastag kaburajadulu,pakai hastag kaburajadulu,"['pakai', 'hastag', 'kaburajadulu']","['pakai', 'hastag', 'kaburajadulu']",pakai hastag kaburajadulu,True,Positif,1
2025-06-03,09:05:38,membahas pemerintah yg tdk kompeten dan nyambung ke kaburajadulu di kls... huft,membahas pemerintah yg tdk kompeten dan nyambung ke kaburajadulu di kls huft,membahas pemerintah yg tdk kompeten dan nyambung ke kaburajadulu di kls huft,membahas pemerintah yang tidak kompeten dan menyambung ke kaburajadulu di kls huft,"['membahas', 'pemerintah', 'yang', 'tidak', 'kompeten', 'dan', 'menyambung', 'ke', 'kaburajadulu', 'di', 'kls', 'huft']","['membahas', 'pemerintah', 'kompeten', 'menyambung', 'kaburajadulu', 'kls', 'huft']",bahas perintah kompeten sambung kaburajadulu kls huft,True,Negatif,0
2025-06-03,07:39:32,@petriyie #kaburajadulu gass aja sih,gass aja sih,gass aja sih,gass saja sih,"['gass', 'saja', 'sih']","['gass', 'sih']",gass sih,True,Negatif,0
2025-06-03,07:31:54,Apa sih perbedaan paling mencolok kalau jajan di Indonesia sama jajan di luar negeri?#KangenKampungHalaman #GenZ #KaburAjaDulu #masterbagasi #crossborderecommerce,Apa sih perbedaan paling mencolok kalau jajan di Indonesia sama jajan di luar negeri,apa sih perbedaan paling mencolok kalau jajan di indonesia sama jajan di luar negeri,apa sih perbedaan paling mencolok kalau jajan di indonesia sama jajan di luar negeri,"['apa', 'sih', 'perbedaan', 'paling', 'mencolok', 'kalau', 'jajan', 'di', 'indonesia', 'sama', 'jajan', 'di', 'luar', 'negeri']","['sih', 'perbedaan', 'mencolok', 'jajan', 'indonesia', 'jajan', 'negeri']",sih beda colok jajan indonesia jajan negeri,True,Negatif,0
2025-06-03,06:24:20,#KaburAjaDulu Fenomena #KaburAjaDulu mencerminkan keresahan generasi muda terhadap kondisi sosial-ekonomi di Indonesia. Banyak yang mempertimbangkan untuk mencari peluang di luar negeri demi masa depan yang lebih baik.,Fenomena  mencerminkan keresahan generasi muda terhadap kondisi sosialekonomi di Indonesia Banyak yang mempertimbangkan untuk mencari peluang di luar negeri demi masa depan yang lebih baik,fenomena  mencerminkan keresahan generasi muda terhadap kondisi sosialekonomi di indonesia banyak yang mempertimbangkan untuk mencari peluang di luar negeri demi masa depan yang lebih baik,fenomena mencerminkan keresahan generasi muda terhadap kondisi sosialekonomi di indonesia banyak yang mempertimbangkan untuk mencari peluang di luar negeri demi masa depan yang lebih baik,"['fenomena', 'mencerminkan', 'keresahan', 'generasi', 'muda', 'terhadap', 'kondisi', 'sosialekonomi', 'di', 'indonesia', 'banyak', 'yang', 'mempertimbangkan', 'untuk', 'mencari', 'peluang', 'di', 'luar', 'negeri', 'demi', 'masa', 'depan', 'yang', 'lebih', 'baik']","['fenomena', 'mencerminkan', 'keresahan', 'generasi', 'muda', 'kondisi', 'sosialekonomi', 'indonesia', 'mempertimbangkan', 'mencari', 'peluang', 'negeri']",fenomena cermin resah generasi muda kondisi sosialekonomi indonesia timbang cari peluang negeri,True,Negatif,0
2025-06-03,06:08:04,[iSUGGEST : Scholarship Insta pages!] Hi ISAFISIANs! ️ Siapa yang disini habis ketolak UTBK/SNBT terus mau kuliah di luar negeri? Ada beasiswa nya loh buat #kaburajadulu Baca sampai habis dan share ke temenmu yang butuh! https://t.co/mLWz1SYXmF,iSUGGEST  Scholarship Insta pages Hi ISAFISIANs  Siapa yang disini habis ketolak UTBKSNBT terus mau kuliah di luar negeri Ada beasiswa nya loh buat  Baca sampai habis dan share ke temenmu yang butuh,isuggest  scholarship insta pages hi isafisians  siapa yang disini habis ketolak utbksnbt terus mau kuliah di luar negeri ada beasiswa nya loh buat  baca sampai habis dan share ke temenmu yang butuh,isuggest scholarship insta pages hi isafisians siapa yang disini habis ketolak utbksnbt terus mau kuliah di luar negeri ada beasiswa ya loh buat baca sampai habis dan share ke temenmu yang butuh,"['isuggest', 'scholarship', 'insta', 'pages', 'hi', 'isafisians', 'siapa', 'yang', 'disini', 'habis', 'ketolak', 'utbksnbt', 'terus', 'mau', 'kuliah', 'di', 'luar', 'negeri', 'ada', 'beasiswa', 'ya', 'loh', 'buat', 'baca', 'sampai', 'habis', 'dan', 'share', 'ke', 'temenmu', 'yang', 'butuh']","['isuggest', 'scholarship', 'insta', 'pages', 'hi', 'isafisians', 'habis', 'ketolak', 'utbksnbt', 'kuliah', 'negeri', 'beasiswa', 'ya', 'loh', 'baca', 'habis', 'share', 'temenmu', 'butuh']",isuggest scholarship insta pages hi isafisians habis tolak utbksnbt kuliah negeri beasiswa ya loh baca habis share temenmu butuh,True,Negatif,0
2025-06-03,04:48:55,@blisseur mau #kaburajadulu kah??,mau  kah,mau  kah,mau kah,"['mau', 'kah']",['kah'],kah,True,Negatif,0
2025-06-03,03:59:05,@tanyarlfes Pake nanya? Ya jelas #KaburAjaDulu gak si? Ngapain tetep bertahan di negeri para bedebah?,Pake nanya Ya jelas  gak si Ngapain tetep bertahan di negeri para bedebah,pake nanya ya jelas  gak si ngapain tetep bertahan di negeri para bedebah,pakai bertanya ya jelas tidak sih mengapai tetap bertahan di negeri para bedebah,"['pakai', 'bertanya', 'ya', 'jelas', 'tidak', 'sih', 'mengapai', 'tetap', 'bertahan', 'di', 'negeri', 'para', 'bedebah']","['pakai', 'ya', 'sih', 'mengapai', 'bertahan', 'negeri', 'bedebah']",pakai ya sih kapai tahan negeri bedebah,True,Positif,1
2025-06-03,03:26:45,@tanyarlfes Bayar utang2 orang tua bangun rumah gede terus #KaburAjaDulu wkwksksksks,Bayar utang orang tua bangun rumah gede terus  wkwksksksks,bayar utang orang tua bangun rumah gede terus  wkwksksksks,bayar utang orang tua bangun rumah gede terus wkwksksksks,"['bayar', 'utang', 'orang', 'tua', 'bangun', 'rumah', 'gede', 'terus', 'wkwksksksks']","['bayar', 'utang', 'orang', 'tua', 'bangun', 'rumah', 'gede', 'wkwksksksks']",bayar utang orang tua bangun rumah gede wkwksksksks,True,Negatif,0
2025-06-03,02:51:36,Solo #gabut #kaburajadulu#liburandadakan https://t.co/MxM3IlECKH,Solo,solo,solo,['solo'],['solo'],solo,True,Positif,1
2025-06-03,02:24:10,Rindu itu bukan hanya tentang tempat tapi juga tentang membawa kebanggaan lokal ke dunia. Apa yang ingin kamu bawa dari kampung halamanmu? #KangenKampungHalaman #GenZ #KaburAjaDulu #masterbagasi #crossborderecommerce,Rindu itu bukan hanya tentang tempat tapi juga tentang membawa kebanggaan lokal ke dunia Apa yang ingin kamu bawa dari kampung halamanmu,rindu itu bukan hanya tentang tempat tapi juga tentang membawa kebanggaan lokal ke dunia apa yang ingin kamu bawa dari kampung halamanmu,rindu itu bukan hanya tentang tempat tapi juga tentang membawa kebanggaan lokal ke dunia apa yang ingin kamu bawa dari kampung halamanmu,"['rindu', 'itu', 'bukan', 'hanya', 'tentang', 'tempat', 'tapi', 'juga', 'tentang', 'membawa', 'kebanggaan', 'lokal', 'ke', 'dunia', 'apa', 'yang', 'ingin', 'kamu', 'bawa', 'dari', 'kampung', 'halamanmu']","['rindu', 'membawa', 'kebanggaan', 'lokal', 'dunia', 'bawa', 'kampung', 'halamanmu']",rindu bawa bangga lokal dunia bawa kampung halaman,True,Positif,1
